# form<TAB>count — Taraškievica word-form frequency, most frequent first.
# Built by scripts/build_frequency_list.py from betarask-dump.xml.bz2:
# 90896 main-namespace articles, 784102 distinct forms over
# 17177313 tokens; top 60000 kept, covering 87.7% of tokens.
# Wikitext is stripped crudely, so the tail contains markup residue; the head,
# which is what the coverage figure and the mining rank depend on, does not.
# 365 article(s) held out by the recall corpus are EXCLUDED,
# so a stem is never believed partly on the evidence of the sentences
# it is later scored against.
# Text is CC BY-SA 4.0 (be-tarask.wikipedia.org).
інфармацыі	1783
та	1781
словы	1779
прэзыдэнтам	1779
шматлікіх	1775
гістарычны	1774
законаў	1771
становішча	1768
праходзіць	1767
дамовы	1767
ордэна	1760
грамадзкі	1760
выданьне	1760
мяжуе	1759
артыкул	1758
здабыў	1757
мужчынскае	1756
усходзе	1753
населеных	1752
францыя	1752
рэвалюцыі	1751
актор	1751
удзельнік	1751
амэрыкі	1751
тыя	1751
праца	1750
газэта	1746
гміне	1745
існуюць	1744
кар’еру	1742
прадстаўнікі	1740
праходзіў	1738
марыя	1737
цяперашні	1732
выбары	1732
агульнай	1731
месцаў	1731
кубак	1729
аховы	1727
пакуль	1727
паверхні	1725
ягоная	1723
дні	1718
палітычны	1715
капліца	1713
дасьледаваньняў	1713
трэцяй	1711
гол	1709
войскамі	1706
губернии	1703
супэркубка	1703
належыць	1702
прафэсар	1702
ўсёй	1701
хх	1700
часопіс	1700
паколькі	1699
кошт	1697
наступны	1694
сталіца	1693
пабудаваны	1693
доктар	1691
іншым	1690
пётар	1684
яно	1682
заснаваў	1679
цэнтру	1677
правіла	1674
найноўшы	1673
сталіцы	1672
асноўнай	1672
сьвятых	1671
бітва	1671
уваходзяць	1670
--	1669
пісаў	1669
сямейства	1668
ролі	1667
музыка	1666
віцебская	1666
канец	1664
сродкаў	1664
браў	1664
зборная	1664
тэрыторыю	1660
варшаве	1660
зьявіўся	1659
прадпрыемстваў	1659
ляўрэат	1658
пачалася	1656
плэй-оф	1655
служыў	1654
лігу	1653
рэспубліцы	1652
акруга	1650
уэфа	1648
палітык	1646
песьня	1644
ўсім	1640
кнігу	1639
полі	1637
дывізіёне	1637
будынку	1634
рублёў	1634
тэатар	1631
суду	1630
